val_loss,val_acc,loss,acc,lr
0.04751501208075024,0.9911666666666666,0.002227789773100346,0.9992222222222222,0.0010000000474974513
0.049503132742957555,0.9901666666666666,0.004216554363702867,0.9987037037037036,0.0010000000474974513
0.04823212069473008,0.9906666666666667,0.001488651578599569,0.9995740740740741,0.0010000000474974513
0.05686333785339351,0.989,0.003377068047972022,0.9987962962962963,0.0010000000474974513
0.049062469200601,0.9896666666666667,0.0034863879681474408,0.9989444444444444,0.0010000000474974513
0.04539998801582624,0.9928333333333333,0.0025273617872167346,0.9991666666666666,0.0010000000474974513
0.05763197733469254,0.9891666666666666,0.0015128129835633765,0.9995740740740741,0.0010000000474974513
0.05299037527984668,0.991,0.002443012602199638,0.9992037037037037,0.0010000000474974513
0.0533435075518834,0.991,0.003208773589660209,0.9989074074074074,0.0010000000474974513
0.05738769662574835,0.9905,0.002779610553585767,0.9989629629629629,0.0010000000474974513
0.06476514834664689,0.9895,0.0016857311170201852,0.9994444444444445,0.0010000000474974513
0.052453428353699566,0.9918333333333333,0.002359236688185547,0.9992037037037037,0.0010000000474974513
0.05585478431365785,0.9893333333333333,0.0033409530162937834,0.9987777777777778,0.0010000000474974513
0.057627294391291724,0.9901666666666666,0.00210823830987828,0.9993518518518518,0.0010000000474974513
0.05988519581717689,0.99,0.0016374808464505199,0.9994814814814815,0.0010000000474974513
0.05201969789625036,0.9898333333333333,0.002286097077840597,0.9992037037037037,0.0010000000474974513
0.06451211314783366,0.9885,0.0044677756519587615,0.9986481481481482,0.0010000000474974513
0.06320008507321707,0.9896666666666667,0.0024724315489020733,0.9991111111111111,0.0010000000474974513
0.060369419895729456,0.9896666666666667,0.001507555594460259,0.9995925925925926,0.0010000000474974513
0.054372866279979615,0.9911666666666666,0.0019819430493852857,0.9994444444444445,0.0010000000474974513
0.059341567143345327,0.9891666666666666,0.001341043381177045,0.9996481481481482,0.0010000000474974513
0.06614071346211646,0.9901666666666666,0.0013119342493075692,0.9996666666666667,0.0010000000474974513
0.07355935662512267,0.9888333333333333,0.002569390782402774,0.9991111111111111,0.0010000000474974513
0.07718043187230736,0.9866666666666667,0.0009990858269943517,0.9996666666666667,0.0010000000474974513
0.060922098082558024,0.9905,0.002770338326885251,0.9990925925925926,0.0010000000474974513
0.07684756105783147,0.9876666666666667,0.0022268084376177604,0.9992777777777778,0.0010000000474974513
0.058202070051780616,0.9906666666666667,0.0018833146964953745,0.9992222222222222,0.0010000000474974513
0.0559171020824017,0.9915,0.001822481758015518,0.9994074074074074,0.0010000000474974513
0.056162427985760585,0.9915,0.0019918657062678448,0.9992777777777778,0.0010000000474974513
0.057771460616655,0.9916666666666667,0.0022584516334236385,0.9991851851851852,0.0010000000474974513
0.06799370561875336,0.9895,0.0024353874161530107,0.9992222222222222,0.0010000000474974513
0.05620181181933496,0.9915,0.0024328566359724086,0.9990925925925926,0.0010000000474974513
0.056770606129015654,0.9908333333333333,0.0007413322764611655,0.9998333333333334,0.0010000000474974513
